ts,side,usd_notional,cascade
2026-06-02 14:23:49.818,sell,1692.47,0
2026-06-02 14:23:49.829,sell,203.13,0
2026-06-02 14:23:50.078,sell,1218.5,0
2026-06-02 14:23:50.096,sell,1760.06,0
2026-06-02 14:23:50.097,sell,2098.67,0
2026-06-02 14:23:50.157,sell,203.09,0
2026-06-02 14:23:50.182,sell,67.7,0
2026-06-02 14:23:50.192,sell,406.18,0
2026-06-02 14:23:50.200,sell,1015.32,0
2026-06-02 14:23:50.234,sell,947.66,0
2026-06-02 14:23:50.264,sell,2436.41,0
2026-06-02 14:23:50.363,sell,67.68,0
2026-06-02 14:23:50.395,sell,16920.1,0
2026-06-02 14:23:50.421,sell,2368.72,0
2026-06-02 14:23:50.440,sell,1759.86,0
2026-06-02 14:23:50.442,sell,2844.06,0
2026-06-02 14:23:50.474,buy,68.31,0
2026-06-02 14:23:50.555,sell,1827.77,0
2026-06-02 14:23:50.674,sell,3115.2,0
2026-06-02 14:23:50.676,sell,1556.86,0
2026-06-02 14:23:50.769,sell,4333.83,0
2026-06-02 14:23:50.797,sell,271.03,0
2026-06-02 14:23:50.806,sell,338.43,0
2026-06-02 14:23:50.812,sell,6770.09,0
2026-06-02 14:23:50.836,sell,676.83,0
2026-06-02 14:23:50.852,sell,406.07,0
2026-06-02 14:23:50.863,sell,338.43,0
2026-06-02 14:23:50.882,sell,4737.19,0
2026-06-02 14:23:50.942,sell,541.52,0
2026-06-02 14:23:50.944,sell,1355.59,0
2026-06-02 14:23:50.959,sell,13537.96,0
2026-06-02 14:23:50.969,sell,6768.72,0
2026-06-02 14:23:51.015,sell,1354.1,0
2026-06-02 14:23:51.023,sell,10627.3,0
2026-06-02 14:23:51.036,sell,7513.59,0
2026-06-02 14:23:51.038,sell,6765.37,0
2026-06-02 14:23:51.044,sell,879.27,0
2026-06-02 14:23:51.060,sell,270.55,0
2026-06-02 14:23:51.094,sell,40050.87,0
2026-06-02 14:23:51.104,sell,338272.5,0
2026-06-02 14:23:51.107,sell,1353070,0
2026-06-02 14:23:51.113,sell,541.04,0
2026-06-02 14:23:51.135,sell,473.46,0
2026-06-02 14:23:51.173,sell,67650.7,0
2026-06-02 14:23:51.190,sell,541.24,0
2026-06-02 14:23:51.220,sell,338.23,0
2026-06-02 14:23:51.226,sell,270.65,0
2026-06-02 14:23:51.229,sell,67.66,0
2026-06-02 14:23:51.238,sell,1082.24,0
2026-06-02 14:23:51.248,sell,202.96,0
2026-06-02 14:23:51.256,sell,5343.65,0
2026-06-02 14:23:51.266,sell,3181.55,0
2026-06-02 14:23:51.271,sell,405.9,0
2026-06-02 14:23:51.285,sell,2504.88,0
2026-06-02 14:23:51.310,sell,3585.22,0
2026-06-02 14:23:51.318,sell,135.31,0
2026-06-02 14:23:51.319,sell,1014.47,0
2026-06-02 14:23:51.328,sell,541.2,0
2026-06-02 14:23:51.337,sell,4330.87,0
2026-06-02 14:23:51.341,sell,8115.59,0
2026-06-02 14:23:51.344,sell,1082.55,0
2026-06-02 14:23:51.346,sell,676.4,0
2026-06-02 14:23:51.350,sell,6765.69,0
2026-06-02 14:23:51.356,sell,17178.48,0
2026-06-02 14:23:51.367,sell,23673.06,0
2026-06-02 14:23:51.376,sell,3382.17,0
2026-06-02 14:23:51.392,sell,1014.91,0
2026-06-02 14:23:51.399,sell,1691.83,0
2026-06-02 14:23:51.419,sell,135.32,0
2026-06-02 14:23:51.422,sell,270.58,0
2026-06-02 14:23:51.436,sell,1150.04,0
2026-06-02 14:23:51.440,sell,744.18,0
2026-06-02 14:23:51.486,sell,1420.26,0
2026-06-02 14:23:51.493,sell,1420.37,0
2026-06-02 14:23:51.503,sell,541.28,0
2026-06-02 14:23:51.508,sell,5413.11,0
2026-06-02 14:23:51.516,sell,17388.49,0
2026-06-02 14:23:51.518,sell,5411.82,0
2026-06-02 14:23:51.529,sell,202.95,0
2026-06-02 14:23:51.561,sell,2502.39,0
2026-06-02 14:23:51.576,sell,135.33,0
2026-06-02 14:23:51.583,sell,67.66,0
2026-06-02 14:23:51.585,sell,3382.85,0
2026-06-02 14:23:51.618,sell,1826.83,0
2026-06-02 14:23:51.629,sell,175529.43,0
2026-06-02 14:23:51.641,sell,17516.09,0
2026-06-02 14:23:51.651,sell,2638.44,0
2026-06-02 14:23:51.663,sell,1690.81,0
2026-06-02 14:23:51.667,sell,135.27,0
2026-06-02 14:23:51.673,sell,473.68,0
2026-06-02 14:23:51.674,sell,406.01,0
2026-06-02 14:23:51.687,sell,1217.53,0
2026-06-02 14:23:51.688,sell,2097.65,0
2026-06-02 14:23:51.719,sell,4398.37,0
2026-06-02 14:23:51.731,buy,682.82,0
2026-06-02 14:23:51.739,sell,28419.01,0
2026-06-02 14:23:51.748,sell,67.66,0
2026-06-02 14:23:51.753,sell,541.2,0
2026-06-02 14:23:51.772,sell,473.77,0
2026-06-02 14:23:51.781,sell,1690.91,0
2026-06-02 14:23:51.790,sell,133527.08,0
2026-06-02 14:23:51.801,sell,135.31,0
2026-06-02 14:23:51.830,sell,1285.07,0
2026-06-02 14:23:51.831,sell,67.64,0
2026-06-02 14:23:51.843,sell,473.41,0
2026-06-02 14:23:51.849,sell,18407.46,0
2026-06-02 14:23:51.850,sell,743.99,0
2026-06-02 14:23:51.860,sell,3045.04,0
2026-06-02 14:23:51.903,sell,67.66,0
2026-06-02 14:23:51.924,sell,67602.5,0
2026-06-02 14:23:51.925,sell,338.21,0
2026-06-02 14:23:51.933,sell,1555.8,0
2026-06-02 14:23:51.935,sell,67.66,0
2026-06-02 14:23:51.954,sell,135.32,0
2026-06-02 14:23:51.965,sell,270.48,0
2026-06-02 14:23:51.973,sell,3246.62,0
2026-06-02 14:23:51.983,sell,676.25,0
2026-06-02 14:23:51.985,sell,608.76,0
2026-06-02 14:23:52.003,sell,3246.01,0
2026-06-02 14:23:52.019,sell,67.68,0
2026-06-02 14:23:52.098,sell,135.25,0
2026-06-02 14:23:52.107,sell,3380.64,0
2026-06-02 14:23:52.117,sell,20285.49,0
2026-06-02 14:23:52.123,sell,3042.89,0
2026-06-02 14:23:52.164,sell,67.63,0
2026-06-02 14:23:52.237,sell,2028.61,0
2026-06-02 14:23:52.266,sell,4260.65,0
2026-06-02 14:23:52.338,sell,405.72,0
2026-06-02 14:23:52.358,sell,4665.97,0
2026-06-02 14:23:52.377,sell,67.62,0
2026-06-02 14:23:52.402,sell,9399.08,0
2026-06-02 14:23:52.432,sell,2705.16,0
2026-06-02 14:23:52.438,sell,135.24,0
2026-06-02 14:23:52.504,sell,39150.59,0
2026-06-02 14:23:52.507,sell,227905.01,0
2026-06-02 14:23:52.518,sell,3246.09,0
2026-06-02 14:23:52.685,sell,11222.28,0
2026-06-02 14:23:52.687,sell,2028.46,0
2026-06-02 14:23:52.760,sell,540.96,0
2026-06-02 14:23:52.777,sell,6762.23,0
2026-06-02 14:23:52.849,sell,811.47,0
2026-06-02 14:23:52.858,sell,202.85,0
2026-06-02 14:23:52.867,sell,3313.72,0
2026-06-02 14:23:52.898,sell,10075.28,0
2026-06-02 14:23:52.932,sell,4868.47,0
2026-06-02 14:23:52.968,sell,5882.84,0
2026-06-02 14:23:53.232,sell,743.75,0
2026-06-02 14:23:53.264,sell,270.4,0
2026-06-02 14:23:53.287,sell,2907.32,0
2026-06-02 14:23:53.291,sell,202.84,0
2026-06-02 14:23:53.387,sell,6085.14,0
2026-06-02 14:23:53.395,sell,202.82,0
2026-06-02 14:23:53.457,sell,2163.2,0
2026-06-02 14:23:53.551,sell,3379.93,0
2026-06-02 14:23:53.559,sell,1014,0
2026-06-02 14:23:53.598,sell,879.01,0
2026-06-02 14:23:53.603,sell,405.65,0
2026-06-02 14:23:53.610,sell,3921.48,0
2026-06-02 14:23:53.618,sell,4732.3,0
2026-06-02 14:23:53.629,sell,1690.35,0
2026-06-02 14:23:53.649,sell,540.82,0
2026-06-02 14:23:53.673,sell,67.61,0
2026-06-02 14:23:53.787,sell,202.8,0
2026-06-02 14:23:53.796,sell,67.6,0
2026-06-02 14:23:53.809,sell,30693.58,0
2026-06-02 14:23:53.847,sell,13184.53,0
2026-06-02 14:23:53.875,sell,4056.56,0
2026-06-02 14:23:53.954,sell,878.82,0
2026-06-02 14:23:53.970,sell,608.41,0
2026-06-02 14:23:53.988,sell,337.98,0
2026-06-02 14:23:54.005,sell,17171.47,0
2026-06-02 14:23:54.025,sell,743.65,0
2026-06-02 14:23:54.028,sell,13858.45,0
2026-06-02 14:23:54.057,sell,33874.51,0
2026-06-02 14:23:54.085,sell,137302.3,0
2026-06-02 14:23:54.096,sell,11627.92,0
2026-06-02 14:23:54.136,sell,94977.16,0
2026-06-02 14:23:54.156,sell,1352.09,0
2026-06-02 14:23:54.158,sell,2500.89,0
2026-06-02 14:23:54.186,sell,114922.55,0
2026-06-02 14:23:54.189,sell,3582.86,0
2026-06-02 14:23:54.197,sell,2636.47,0
2026-06-02 14:23:54.209,sell,4528.56,0
2026-06-02 14:23:54.238,sell,270.35,0
2026-06-02 14:23:54.262,sell,946.31,0
2026-06-02 14:23:54.274,sell,135.19,0
2026-06-02 14:23:54.288,sell,19668.92,0
2026-06-02 14:23:54.298,sell,67.58,0
2026-06-02 14:23:54.363,sell,946.24,0
2026-06-02 14:23:54.427,sell,9530.98,0
2026-06-02 14:23:54.448,sell,135.18,0
2026-06-02 14:23:54.464,sell,6759.16,0
2026-06-02 14:23:54.466,sell,5474.32,0
2026-06-02 14:23:54.490,sell,676,0
2026-06-02 14:23:54.530,sell,77394.67,0
2026-06-02 14:23:54.536,sell,8517.11,0
2026-06-02 14:23:54.582,sell,405.52,0
2026-06-02 14:23:54.639,sell,675.86,0
2026-06-02 14:23:54.705,sell,1959.97,0
2026-06-02 14:23:54.741,sell,25412.82,0
2026-06-02 14:23:54.761,sell,270.37,0
2026-06-02 14:23:54.769,sell,67.59,0
2026-06-02 14:23:54.778,sell,6015.63,0
2026-06-02 14:23:54.781,sell,13246.09,0
2026-06-02 14:23:54.876,sell,3582.07,0
2026-06-02 14:23:54.977,sell,1351.71,0
2026-06-02 14:24:01.688,sell,67.64,0
2026-06-02 14:24:16.125,sell,67.64,0
2026-06-02 14:24:31.015,sell,203.08,0
2026-06-02 14:26:01.890,sell,11828.09,0
2026-06-02 14:26:01.916,sell,67.59,0
2026-06-02 14:26:03.129,sell,2905.58,0
2026-06-02 14:26:03.457,sell,675.79,0
2026-06-02 14:26:03.499,sell,1621.9,0
2026-06-02 14:26:03.579,sell,1756.93,0
2026-06-02 14:26:03.648,sell,3649.21,0
2026-06-02 14:26:03.772,sell,743.3,0
2026-06-02 14:26:03.854,sell,135.16,0
2026-06-02 14:26:03.860,sell,810.87,0
2026-06-02 14:26:03.875,sell,405.48,0
2026-06-02 14:26:03.964,sell,5541.45,0
2026-06-02 14:26:04.059,sell,135.16,0
2026-06-02 14:26:04.175,sell,135.14,0
2026-06-02 14:26:04.240,sell,3783.38,0
2026-06-02 14:26:04.366,sell,135.13,0
2026-06-02 14:26:04.369,sell,23105.49,0
2026-06-02 14:26:04.485,sell,14930.36,0
2026-06-02 14:26:04.666,sell,2905.14,0
2026-06-02 14:26:04.713,sell,1351.19,0
2026-06-02 14:26:04.735,sell,2094.55,0
2026-06-02 14:26:04.808,sell,2094.66,0
2026-06-02 14:26:05.191,sell,1891.42,0
2026-06-02 14:26:05.206,sell,337.66,0
2026-06-02 14:26:05.247,sell,1013.17,0
2026-06-02 14:26:05.284,sell,25333.61,0
2026-06-02 14:26:05.301,sell,1756.42,0
2026-06-02 14:26:05.312,sell,6889.69,0
2026-06-02 14:26:05.329,sell,6012.31,0
2026-06-02 14:26:05.367,sell,202.64,0
2026-06-02 14:26:05.369,sell,2904.01,0
2026-06-02 14:26:05.389,sell,67.53,0
2026-06-02 14:26:05.468,sell,337.7,0
2026-06-02 14:26:05.505,sell,67.54,0
2026-06-02 14:26:05.514,sell,24315.44,0
2026-06-02 14:26:05.537,sell,6753.49,0
2026-06-02 14:26:05.563,sell,9187.15,0
2026-06-02 14:26:05.621,sell,67.54,0
2026-06-02 14:26:05.633,sell,405.21,0
2026-06-02 14:26:05.637,sell,15802.49,0
2026-06-02 14:26:05.677,sell,135.1,0
2026-06-02 14:26:05.696,sell,7430.42,0
2026-06-02 14:26:05.731,sell,67.54,0
2026-06-02 14:26:05.873,sell,742.95,0
2026-06-02 14:26:05.894,sell,8914.18,0
2026-06-02 14:26:05.935,sell,202.64,0
2026-06-02 14:26:05.956,sell,67.54,0
2026-06-02 14:26:05.984,sell,270.12,0
2026-06-02 14:26:06.004,sell,135.06,0
2026-06-02 14:26:06.027,sell,810.66,0
2026-06-02 14:26:06.134,sell,9656.98,0
2026-06-02 14:26:06.143,sell,69696.95,0
2026-06-02 14:26:06.156,sell,67.55,0
2026-06-02 14:26:06.196,sell,405.17,0
2026-06-02 14:26:06.200,sell,810.54,0
2026-06-02 14:26:06.305,sell,1283.04,0
2026-06-02 14:26:06.529,sell,3578.88,0
2026-06-02 14:26:06.562,sell,24918.09,0
2026-06-02 14:26:06.676,sell,54017.28,0
2026-06-02 14:26:06.863,sell,270.1,0
2026-06-02 14:26:06.942,sell,472.67,0
2026-06-02 14:26:11.935,sell,31530.91,0
2026-06-02 14:26:11.988,sell,35179.27,0
2026-06-02 14:26:11.993,sell,2970.77,0
2026-06-02 14:26:12.018,sell,607.71,0
2026-06-02 14:26:12.257,sell,4591.5,0
2026-06-02 14:26:12.560,sell,1958.06,0
2026-06-02 14:26:12.574,sell,945.27,0
2026-06-02 14:26:12.627,sell,675.2,0
2026-06-02 14:26:12.796,sell,2836,0
2026-06-02 14:26:12.799,sell,337.62,0
2026-06-02 14:26:12.876,sell,202.56,0
2026-06-02 14:26:13.218,sell,2903.12,0
2026-06-02 14:26:13.253,sell,23427.98,0
2026-06-02 14:26:13.486,sell,13502.88,0
2026-06-02 14:26:13.580,sell,67.52,0
2026-06-02 14:26:13.910,sell,14650.67,0
2026-06-02 14:26:13.928,sell,1620.38,0
2026-06-02 14:26:13.940,sell,337.58,0
2026-06-02 14:26:14.007,sell,540.11,0
2026-06-02 14:26:14.010,sell,7291.74,0
2026-06-02 14:26:29.817,sell,135.05,0
2026-06-02 14:26:43.178,sell,168778.75,0
2026-06-02 14:26:43.210,sell,539.99,0
2026-06-02 14:26:43.257,sell,202.52,0
2026-06-02 14:26:43.289,sell,135.01,0
2026-06-02 14:26:43.299,sell,148730.7,0
2026-06-02 14:26:43.313,sell,675.15,0
2026-06-02 14:26:43.316,sell,607.58,0
2026-06-02 14:26:43.597,sell,270.05,0
2026-06-02 14:26:43.700,sell,14920.31,0
2026-06-02 14:26:43.792,sell,6008.44,0
2026-06-02 14:26:43.884,sell,1417.79,0
2026-06-02 14:26:44.038,sell,607.59,0
2026-06-02 14:26:44.048,sell,6075.75,0
2026-06-02 14:26:44.109,sell,67.5,0
2026-06-02 14:26:44.289,sell,1620.04,0
2026-06-02 14:26:44.320,sell,3577.51,0
2026-06-02 14:26:44.361,sell,877.54,0
2026-06-02 14:26:44.420,sell,270,0
2026-06-02 14:26:44.681,sell,1755.05,0
2026-06-02 14:26:44.701,sell,1485.09,0
2026-06-02 14:26:44.759,sell,5872.5,0
2026-06-02 14:26:44.823,sell,135,0
2026-06-02 14:27:03.331,sell,540.78,0
2026-06-02 14:27:03.791,sell,6683.1,0
2026-06-02 14:27:04.209,sell,8234.21,0
2026-06-02 14:27:04.210,sell,202.46,0
2026-06-02 14:27:04.228,sell,742.32,0
2026-06-02 14:27:04.267,sell,4049.93,0
2026-06-02 14:27:04.274,sell,135,0
2026-06-02 14:27:04.295,sell,607.44,0
2026-06-02 14:27:04.301,sell,2024.76,0
2026-06-02 14:27:04.319,sell,7220.81,0
2026-06-02 14:27:04.356,sell,337.48,0
2026-06-02 14:27:04.394,sell,944.91,0
2026-06-02 14:27:04.523,sell,34219.66,0
2026-06-02 14:27:04.525,sell,1349.92,0
2026-06-02 14:27:04.530,sell,3914.1,0
2026-06-02 14:27:04.614,sell,3644.42,0
2026-06-02 14:27:04.630,sell,8639.96,0
2026-06-02 14:27:04.643,sell,3037.21,0
2026-06-02 14:27:04.678,sell,1012.48,0
2026-06-02 14:27:04.687,sell,67.57,0
2026-06-02 14:27:04.696,sell,5736.78,0
2026-06-02 14:27:04.724,sell,14578.9,0
2026-06-02 14:27:04.753,sell,2969.86,0
2026-06-02 14:27:04.755,sell,134996.8,0
2026-06-02 14:27:04.785,sell,269.97,0
2026-06-02 14:27:04.825,sell,11810.42,0
2026-06-02 14:27:04.841,sell,5129.51,0
2026-06-02 14:27:04.979,sell,3307.26,0
2026-06-02 14:27:04.984,sell,877.67,0
2026-06-02 14:27:04.997,sell,134.97,0
2026-06-02 14:27:05.047,sell,67.49,0
2026-06-02 14:27:05.053,sell,12149.06,0
2026-06-02 14:27:05.063,sell,4724.61,0
2026-06-02 14:27:05.078,sell,607.5,0
2026-06-02 14:27:05.091,sell,2699.07,0
2026-06-02 14:27:05.103,sell,404.93,0
2026-06-02 14:27:05.109,sell,16875.9,0
2026-06-02 14:27:05.135,sell,1012.33,0
2026-06-02 14:27:05.224,sell,6207.64,0
2026-06-02 14:27:05.310,sell,6749.44,0
2026-06-02 14:27:05.367,sell,67.48,0
2026-06-02 14:27:05.459,sell,404.85,0
2026-06-02 14:27:05.677,sell,23886.75,0
2026-06-02 14:27:05.678,sell,1687.05,0
2026-06-02 14:27:05.772,sell,1889.48,0
2026-06-02 14:27:05.792,sell,67.47,0
2026-06-02 14:27:05.902,sell,3711.57,0
2026-06-02 14:27:05.921,sell,9649.28,0
2026-06-02 14:27:06.010,sell,1754.12,0
2026-06-02 14:27:06.050,sell,202.43,0
2026-06-02 14:27:06.065,sell,67.48,0
2026-06-02 14:27:06.117,sell,2226.66,0
2026-06-02 14:27:06.234,sell,1079.48,0
2026-06-02 14:27:06.301,sell,404.75,0
2026-06-02 14:27:06.506,sell,809.58,0
2026-06-02 14:27:06.542,sell,1416.83,0
2026-06-02 14:27:06.613,sell,607.22,0
2026-06-02 14:27:06.658,sell,7691.1,0
2026-06-02 14:27:06.769,sell,472.26,0
2026-06-02 14:27:06.780,sell,14100.94,0
2026-06-02 14:27:06.842,sell,2226.61,0
2026-06-02 14:27:06.946,sell,61391.33,0
2026-06-02 14:27:06.966,sell,4047.46,0
2026-06-02 14:27:06.994,sell,2023.55,0
2026-06-02 14:27:06.995,sell,29007.24,0
2026-06-02 14:27:07.042,sell,33728.35,0
2026-06-02 14:27:07.113,sell,3372.19,0
2026-06-02 14:27:07.117,sell,28466.73,0
2026-06-02 14:27:07.172,sell,6071.54,0
2026-06-02 14:27:07.173,sell,2023.5,0
2026-06-02 14:27:07.175,sell,40468.98,0
2026-06-02 14:27:07.193,sell,1079.13,0
2026-06-02 14:27:07.233,sell,10523.14,0
2026-06-02 14:27:07.239,sell,3170.07,0
2026-06-02 14:27:07.273,sell,472.19,0
2026-06-02 14:27:07.302,sell,2428.35,0
2026-06-02 14:27:07.310,sell,1348.84,0
2026-06-02 14:27:07.473,sell,13963.95,0
2026-06-02 14:27:07.523,sell,3237.55,0
2026-06-02 14:27:07.563,sell,2091.38,0
2026-06-02 14:27:07.577,sell,16862.97,0
2026-06-02 14:27:07.584,sell,674.58,0
2026-06-02 14:27:07.645,sell,6137.65,0
2026-06-02 14:27:07.681,sell,674.52,0
2026-06-02 14:27:07.725,sell,337.27,0
2026-06-02 14:27:07.784,sell,809.46,0
2026-06-02 14:27:07.814,sell,17473.18,0
2026-06-02 14:27:07.818,sell,233927,0
2026-06-02 14:27:07.821,sell,1281.87,0
2026-06-02 14:27:07.880,sell,11467.44,0
2026-06-02 14:27:07.918,sell,5396.64,0
2026-06-02 14:27:08.027,sell,67.46,0
2026-06-02 14:27:08.096,sell,4316.93,0
2026-06-02 14:27:08.143,sell,1686.33,0
2026-06-02 14:27:08.147,sell,3574.67,0
2026-06-02 14:27:08.240,sell,539.7,0
2026-06-02 14:27:08.376,sell,1348.78,0
2026-06-02 14:27:08.416,sell,3575.43,0
2026-06-02 14:27:09.013,sell,539.58,0
2026-06-02 14:27:09.207,sell,15445.09,0
2026-06-02 14:27:09.740,sell,1888.48,0
2026-06-02 14:27:09.948,sell,202.34,0
2026-06-02 14:27:09.997,sell,2427.89,0
2026-06-02 14:27:10.111,sell,12406.37,0
2026-06-02 14:27:10.129,sell,67.45,0
2026-06-02 14:27:10.203,sell,404.64,0
2026-06-02 14:27:10.224,sell,6878.59,0
2026-06-02 14:27:10.398,sell,11530.99,0
2026-06-02 14:27:10.446,sell,1753.37,0
2026-06-02 14:27:10.505,sell,404.56,0
2026-06-02 14:27:10.540,sell,417657.7,0
2026-06-02 14:27:10.562,sell,269.74,0
2026-06-02 14:27:10.598,sell,1281.33,0
2026-06-02 14:27:10.613,sell,44169.86,0
2026-06-02 14:27:10.618,sell,67.44,0
2026-06-02 14:27:10.638,sell,741.73,0
2026-06-02 14:27:10.655,sell,151741.12,0
2026-06-02 14:27:10.717,sell,1483.55,0
2026-06-02 14:27:10.763,sell,1213.92,0
2026-06-02 14:27:10.810,sell,6743.83,0
2026-06-02 14:27:10.814,sell,2022.89,0
2026-06-02 14:27:10.828,sell,21711.04,0
2026-06-02 14:27:10.873,sell,1348.69,0
2026-06-02 14:27:10.892,sell,1011.44,0
2026-06-02 14:27:10.965,sell,3371.49,0
2026-06-02 14:27:11.132,sell,13486.32,0
2026-06-02 14:27:11.295,sell,809.07,0
2026-06-02 14:27:11.306,sell,539.35,0
2026-06-02 14:27:11.324,sell,9912.24,0
2026-06-02 14:27:11.330,sell,471.94,0
2026-06-02 14:27:11.339,sell,27238.85,0
2026-06-02 14:27:11.415,sell,1820.26,0
2026-06-02 14:27:11.497,sell,7416.67,0
2026-06-02 14:27:11.580,sell,2696.75,0
2026-06-02 14:27:11.604,sell,9776.48,0
2026-06-02 14:27:11.656,sell,471.97,0
2026-06-02 14:27:11.690,sell,20226.75,0
2026-06-02 14:27:11.751,sell,4584.62,0
2026-06-02 14:27:11.875,sell,269.69,0
2026-06-02 14:27:11.895,sell,539.36,0
2026-06-02 14:27:11.926,sell,2697.16,0
2026-06-02 14:27:11.931,sell,404.69,0
2026-06-02 14:27:11.941,sell,1213.67,0
2026-06-02 14:27:11.948,sell,337.11,0
2026-06-02 14:27:11.963,sell,16862.5,0
2026-06-02 14:27:12.015,buy,885.1,0
2026-06-02 14:27:12.066,sell,202.25,0
2026-06-02 14:27:12.097,sell,15237.17,0
2026-06-02 14:27:12.122,sell,328941.2,0
2026-06-02 14:27:12.165,sell,2022.6,0
2026-06-02 14:27:12.179,sell,1348.41,0
2026-06-02 14:27:12.360,sell,34179.15,0
2026-06-02 14:27:12.384,sell,4247.74,0
2026-06-02 14:27:12.627,sell,1349.07,0
2026-06-02 14:27:12.667,sell,606.88,0
2026-06-02 14:27:12.843,sell,2022.75,0
2026-06-02 14:27:13.132,sell,2022.45,0
2026-06-02 14:27:13.393,sell,52516.75,0
2026-06-02 14:27:13.533,sell,5595.36,0
2026-06-02 14:27:13.673,sell,1348.31,0
2026-06-02 14:27:13.674,sell,9104.55,0
2026-06-02 14:27:13.864,sell,8426.9,0
2026-06-02 14:27:13.887,sell,943.81,0
2026-06-02 14:27:13.995,sell,539.32,0
2026-06-02 14:27:14.027,sell,606.67,0
2026-06-02 14:27:14.062,sell,13346.69,0
2026-06-02 14:27:14.069,sell,1145.9,0
2026-06-02 14:27:14.079,sell,202.24,0
2026-06-02 14:27:14.090,sell,741.45,0
2026-06-02 14:27:14.152,sell,3640.28,0
2026-06-02 14:27:14.209,sell,202.25,0
2026-06-02 14:27:14.216,sell,27902.98,0
2026-06-02 14:27:14.219,sell,27497.89,0
2026-06-02 14:27:14.251,sell,1011.05,0
2026-06-02 14:27:14.373,sell,134.81,0
2026-06-02 14:27:14.524,sell,4449.19,0
2026-06-02 14:27:14.531,sell,3100.51,0
2026-06-02 14:27:14.560,sell,134810.4,0
2026-06-02 14:27:14.562,sell,12737.98,0
2026-06-02 14:27:14.578,sell,1752.54,0
2026-06-02 14:27:14.605,sell,67.4,0
2026-06-02 14:27:14.642,sell,1213.21,0
2026-06-02 14:27:15.156,sell,9647.34,0
2026-06-02 14:27:15.168,sell,1146,0
2026-06-02 14:27:15.205,sell,202.17,0
2026-06-02 14:27:15.418,sell,67.39,0
2026-06-02 14:27:15.489,sell,5189.01,0
2026-06-02 14:27:15.499,sell,3437.24,0
2026-06-02 14:27:15.502,sell,280894.02,0
2026-06-02 14:27:15.543,sell,67.39,0
2026-06-02 14:27:15.623,sell,673.89,0
2026-06-02 14:27:15.680,sell,82831.16,0
2026-06-02 14:27:15.753,sell,67.39,0
2026-06-02 14:27:15.754,sell,202.2,0
2026-06-02 14:27:15.775,sell,1010.82,0
2026-06-02 14:27:15.855,sell,1078.5,0
2026-06-02 14:27:15.917,sell,67.39,0
2026-06-02 14:27:16.015,sell,4852.22,0
2026-06-02 14:27:16.049,sell,1010.96,0
2026-06-02 14:27:16.072,sell,11995.74,0
2026-06-02 14:27:16.079,sell,471.72,0
2026-06-02 14:27:19.795,sell,1281.11,0
2026-06-02 14:27:20.125,sell,202.24,0
2026-06-02 14:27:20.131,sell,6740.66,0
2026-06-02 14:27:20.152,sell,471.84,0
2026-06-02 14:27:20.433,sell,67.4,0
2026-06-02 14:27:20.442,sell,10114.22,0
2026-06-02 14:27:20.907,sell,134.86,0
2026-06-02 14:27:21.001,sell,5793.18,0
2026-06-02 14:27:21.026,sell,2088.43,0
2026-06-02 14:27:21.037,sell,1954,0
2026-06-02 14:27:21.091,sell,14618.1,0
2026-06-02 14:27:21.095,sell,20821.38,0
2026-06-02 14:27:21.101,sell,8623.67,0
2026-06-02 14:27:21.106,sell,1482.05,0
2026-06-02 14:27:21.140,sell,12804.29,0
2026-06-02 14:27:21.160,sell,808.68,0
2026-06-02 14:27:21.168,sell,20216.31,0
2026-06-02 14:27:21.208,sell,134.75,0
2026-06-02 14:27:21.271,sell,943.15,0
2026-06-02 14:27:21.316,sell,1145.45,0
2026-06-02 14:27:21.318,sell,404.29,0
2026-06-02 14:27:21.325,sell,1347.71,0
2026-06-02 14:27:21.330,sell,943.63,0
2026-06-02 14:27:21.349,sell,22434.81,0
2026-06-02 14:27:21.389,sell,673.75,0
2026-06-02 14:27:21.406,sell,1212.95,0
2026-06-02 14:27:21.427,sell,471.93,0
2026-06-02 14:27:21.435,sell,336.85,0
2026-06-02 14:27:21.446,sell,3369.77,0
2026-06-02 14:27:21.450,buy,204.07,0
2026-06-02 14:27:21.467,sell,1751.94,0
2026-06-02 14:27:21.470,sell,13475.94,0
2026-06-02 14:27:21.485,sell,2896.91,0
2026-06-02 14:27:21.490,sell,8287.36,0
2026-06-02 14:27:21.540,sell,875.98,0
2026-06-02 14:27:21.564,sell,2695.2,0
2026-06-02 14:27:21.628,sell,4650.18,0
2026-06-02 14:27:21.662,sell,4176.74,0
2026-06-02 14:27:21.668,sell,34693.13,0
2026-06-02 14:27:21.713,sell,42451.54,0
2026-06-02 14:27:21.729,sell,6738.01,0
2026-06-02 14:27:21.743,sell,202.09,0
2026-06-02 14:27:21.760,sell,2829.44,0
2026-06-02 14:27:21.806,sell,2290.87,0
2026-06-02 14:27:21.822,sell,471.93,0
2026-06-02 14:27:21.883,sell,4921.67,0
2026-06-02 14:27:21.958,sell,7676.4,0
2026-06-02 14:27:22.001,sell,538.78,0
2026-06-02 14:27:22.059,sell,30170.65,0
2026-06-02 14:27:22.060,sell,15156.31,0
2026-06-02 14:27:22.078,sell,6466.32,0
2026-06-02 14:27:22.089,sell,14755.19,0
2026-06-02 14:27:22.093,sell,1616.84,0
2026-06-02 14:27:22.094,sell,269.43,0
2026-06-02 14:27:22.125,sell,808.03,0
